영업상태코드,영업상태명,상세영업상태명,전화번호,소재지우편번호,지번주소,도로명주소,도로명주소_검색용,도로명우편번호,사업장명,데이터갱신구분,데이터갱신일자,업태구분명,
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 364-26 2층,서울특별시 마포구 와우산로21길 31 2층 (서교동),서울 마포구 와우산로21길,4041,슈퍼룸방구,U,2020.11.2 0:08,감성주점,
1,영업/정상,영업,,121837,서울특별시 마포구 서교동 363-11 1층,서울특별시 마포구 잔다리로 12 1층 (서교동),서울 마포구 잔다리로,4041,슈퍼방구 홍대점,U,2020.12.3 0:09,호프/통닭,
1,영업/정상,영업,,121813,서울특별시 마포구 도화동 345-4번지 2층 ,서울특별시 마포구 도화2길 3 (도화동2층),서울 마포구 도화2길,4172,슈퍼스타리사,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 411-9,서울특별시 마포구 와우산로15길 37 1층 102호 (서교동),서울 마포구 와우산로15길,4049,스매쉬보이,U,2020.12.3 23:04,기타,
1,영업/정상,영업,,121820,서울특별시 마포구 망원동 400-18번지 1층일부 ,서울특별시 마포구 포은로 88 1층일부 (망원동),서울 마포구 포은로,4014,스몰베트남,I,2018.8.31 23:59,외국음식전문점(인도태국등),
1,영업/정상,영업,,121828,서울특별시 마포구 상수동 92-6,서울특별시 마포구 와우산로13길 19 1층 (상수동),서울 마포구 와우산로13길,4049,스미비부타동,U,2019.11.2 0:03,일식,마포 스미비부타동' 검색시 망원점이 상위에 뜸
1,영업/정상,영업,,121823,서울특별시 마포구 망원동 422-27 메디움 M,서울특별시 마포구 포은로 117 메디움 M 1층 (망원동),서울 마포구 포은로,3958,스미비부타동 망원점,I,2019.11.1 0:01,기타,
1,영업/정상,영업,231429114,121893,서울특별시 마포구 서교동 394-20 102호,서울특별시 마포구 양화로6길 21 (서교동 102호),서울 마포구 양화로6길,4044,스미비부타동 합정점,U,2021.11.30 22:01,호프/통닭,
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 12-74,서울특별시 마포구 매봉산로2안길 19-5 1층 (상암동),서울 마포구 매봉산로2안길,3927,스시 토와,I,2019.12.8 0:08,기타,
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 330-22번지 ,서울특별시 마포구 독막로 96 1층 (상수동),서울 마포구 독막로,4075,스시가마시,U,2018.12.16 2:40,호프/통닭,
1,영업/정상,영업,,121883,서울특별시 마포구 합정동 414-18번지 합정동주상복합건물 ,서울특별시 마포구 독막로 11-5 1층 102호 B01호 (합정동 합정동주상복합건물),서울 마포구 독막로,4046,스시강,U,2018.10.18 2:36,기타,
1,영업/정상,영업,,121839,서울특별시 마포구 서교동 392-32번지 삼이빌딩 1층 ,서울특별시 마포구 양화로7길 6-12 (서교동 삼이빌딩 1층),서울 마포구 양화로7길,4037,스시겐,I,2018.8.31 23:59,일식,
1,영업/정상,영업,,121896,서울특별시 마포구 서교동 469-11 GLORY,서울특별시 마포구 잔다리로 113 GLORY 1층 (서교동),서울 마포구 잔다리로,3997,스시경,U,2020.11.1 22:04,한식,
1,영업/정상,영업,,121900,서울특별시 마포구 망원동 494번지 ,서울특별시 마포구 망원로10길 6 1층 102호 (망원동 삼성화원아파트),서울 마포구 망원로10길,4011,스시나마,U,2018.10.31 2:37,한식,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 260-26번지 송스26 2층 ,서울특별시 마포구 동교로 242-4 2층 (연남동 송스26),서울 마포구 동교로,3982,스시노백쉐프 홍대연남점,I,2018.8.31 23:59,일식,
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 366-8 서교뉴빌라,서울특별시 마포구 잔다리로6길 30 2층 (서교동 서교뉴빌라),서울 마포구 잔다리로6길,4042,스시노칸도 홍대점,U,2020.12.8 0:01,일식,
1,영업/정상,영업,,121892,서울특별시 마포구 창전동 442번지 ,서울특별시 마포구 창전로 45 (창전동 103동102H),서울 마포구 창전로,4086,스시노하나,I,2018.8.31 23:59,일식,
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 165-1번지 ,서울특별시 마포구 마포대로4길 29-6 1층 (도화동),서울 마포구 마포대로4길,4173,스시마루,U,2019.10.25 2:40,기타,
1,영업/정상,영업,,121850,서울특별시 마포구 성산동 591-6번지 상암 퍼스티지 더올림 오피스텔 103호,서울특별시 마포구 모래내로1길 17 상암 퍼스티지 더올림 오피스텔 103호 (성산동),서울 마포구 모래내로1길,3938,스시마사,I,2019.1.26 2:21,기타,
1,영업/정상,영업,,121896,서울특별시 마포구 서교동 442-30 charis 빌딩,서울특별시 마포구 월드컵로14길 19 charis 빌딩 2층 (서교동),서울 마포구 월드컵로14길,3996,스시만,U,2020.12.8 22:05,일식,
1,영업/정상,영업,,121818,서울특별시 마포구 동교동 166-13 삼양세븐스프링스2층3층일부,서울특별시 마포구 양화로18길 3 (동교동 삼양세븐스프링스2층3층일부),서울 마포구 양화로18길,4051,스시메이진 홍대점,U,2019.11.1 0:06,일식,
1,영업/정상,영업,,121854,서울특별시 마포구 신수동 85-28,서울특별시 마포구 광성로6길 54 1층 우측호 (신수동),서울 마포구 광성로6길,4096,스시모리지,I,2020.11.1 22:06,일식,
1,영업/정상,영업,,121886,서울특별시 마포구 합정동 393-15 합정글로벌센터,서울특별시 마포구 포은로2가길 62 합정글로벌센터 1층 (합정동),서울 마포구 포은로2가길,4026,스시미야비,U,2020.12.7 23:05,일식,
1,영업/정상,영업,,121803,서울특별시 마포구 공덕동 242-4번지 소담빌딩 ,서울특별시 마포구 마포대로12길 34 소담빌딩 2층 201호 (공덕동),서울 마포구 마포대로12길,4211,스시복,I,2020.5.28 0:23,기타,
1,영업/정상,영업,27012200,121815,서울특별시 마포구 도화동 563번지 마포아크로타워 ,서울특별시 마포구 마포대로 68 지1층 07호 (도화동 마포아크로타워),서울 마포구 마포대로,4168,스시소라 마포점,U,2020.4.19 2:40,기타,
1,영업/정상,영업,,121842,서울특별시 마포구 서교동 463-7,서울특별시 마포구 동교로 148 1층 (서교동),서울 마포구 동교로,4030,스시앤 마포,U,2020.12.6 23:04,일식,
1,영업/정상,영업,,121898,서울특별시 마포구 동교동 158-25,서울특별시 마포구 동교로 198 (동교동 태양빌딩 1층),서울 마포구 동교로,3995,스시엔준,U,2021.12.1 23:02,일식,
1,영업/정상,영업,23364300,121838,서울특별시 마포구 서교동 358-8번지 ,서울특별시 마포구 어울마당로 100-6 (서교동 1층),서울 마포구 어울마당로,4040,스시오 홍대점,I,2018.8.31 23:59,일식,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 228-3번지 ,서울특별시 마포구 동교로 266-11 (연남동 2층일부),서울 마포구 동교로,3982,스시올리지,I,2018.8.31 23:59,일식,
1,영업/정상,영업,,121815,서울특별시 마포구 도화동 563번지 마포아크로타워 ,서울특별시 마포구 마포대로 68 1층 109호 (도화동 마포아크로타워),서울 마포구 마포대로,4168,스시위크,I,2020.1.4 0:23,일식,
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 15-30번지 ,서울특별시 마포구 월드컵북로48길 24 (상암동 1층),서울 마포구 월드컵북로48길,3930,스시윤,U,2019.7.21 2:40,한식,
1,영업/정상,영업,,121803,서울특별시 마포구 공덕동 242-15번지 ,서울특별시 마포구 마포대로12길 57 1층 (공덕동),서울 마포구 마포대로12길,4210,스시준,I,2018.8.31 23:59,일식,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 373-13,서울특별시 마포구 동교로 227-7 1층 (연남동),서울 마포구 동교로,3989,스시지현,U,2019.12.8 0:01,한식,
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 411-12,서울특별시 마포구 와우산로15길 49 2층 우측 (서교동),서울 마포구 와우산로15길,4049,스시진,I,2020.10.31 0:01,일식,
1,영업/정상,영업,,121819,서울특별시 마포구 동교동 200-33,서울특별시 마포구 동교로27길 3-14 1층 (동교동),서울 마포구 동교로27길,3993,스시코미치,U,2019.12.7 0:05,기타,
1,영업/정상,영업,,121884,서울특별시 마포구 합정동 361-30,서울특별시 마포구 성지1길 70 1층 (합정동),서울 마포구 성지1길,4072,스시하쿠초,I,2021.12.1 0:08,일식,
1,영업/정상,영업,,121010,서울특별시 마포구 아현동 774번지 마포 래미안 푸르지오 ,서울특별시 마포구 마포대로 195 상가1동 1층 115호 (아현동 마포 래미안 푸르지오),서울 마포구 마포대로,4129,스시한끼,I,2019.4.21 2:20,한식,
1,영업/정상,영업,,121837,서울특별시 마포구 서교동 346-50번지 지층1호전부 ,서울특별시 마포구 홍익로2길 31 (서교동 지층일부),서울 마포구 홍익로2길,4055,스시히카리,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 334-23,서울특별시 마포구 와우산로29라길 7 1층 (서교동),서울 마포구 와우산로29라길,4053,스아게K,U,2019.11.2 0:04,일식,
1,영업/정상,영업,23262669,121867,서울특별시 마포구 연남동 373-17,서울특별시 마포구 연남로 4-1 (연남동 1층 일부),서울 마포구 연남로,3989,스와레,U,2021.12.1 22:02,분식,
1,영업/정상,영업,,121809,서울특별시 마포구 대흥동 244-2 구가빌딩,서울특별시 마포구 백범로16안길 21 구가빌딩 1층 (대흥동),서울 마포구 백범로16안길,4149,스위그 뱅,U,2020.12.5 23:01,경양식,
1,영업/정상,영업,,121839,서울특별시 마포구 서교동 391-18 와와빌딩,서울특별시 마포구 양화로7길 6-5 1동 1층 101호 (서교동 와와빌딩),서울 마포구 양화로7길,4037,스윅,U,2020.12.5 23:00,한식,
1,영업/정상,영업,23357111,121869,서울특별시 마포구 연남동 561-59 세인빌딩,서울특별시 마포구 연남로5길 19 1층 101호 (연남동 세인빌딩),서울 마포구 연남로5길,3988,스윗사워솔트,I,2020.11.30 23:03,경양식,
1,영업/정상,영업,,121030,서울특별시 마포구 신공덕동 172 펜트라우스,서울특별시 마포구 백범로 205 101동 지하2층 B229호 (신공덕동 펜트라우스),서울 마포구 백범로,4194,스이쿄우,I,2020.11.1 22:05,일식,
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 395-124번지 1층일부 ,서울특별시 마포구 잔다리로3안길 44 1층일부 (서교동),서울 마포구 잔다리로3안길,4043,스케브루,I,2019.4.6 2:20,기타,
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 394-17 1층,서울특별시 마포구 양화로6길 33 1층 (서교동),서울 마포구 양화로6길,4044,스케줄 합정,U,2019.11.1 22:04,한식,
1,영업/정상,영업,,121852,서울특별시 마포구 신공덕동 69-2번지 ,서울특별시 마포구 백범로 212 (신공덕동 이마트2층),서울 마포구 백범로,4196,스쿨푸드 공덕이마트점,I,2018.8.31 23:59,분식,
1,영업/정상,영업,27012720,121815,서울특별시 마포구 도화동 559,서울특별시 마포구 마포대로 53 121호 (도화동 트라팰리스 상가),서울 마포구 마포대로,4158,스쿨푸드 마포점,U,2019.12.7 23:02,한식,
1,영업/정상,영업,,121845,서울특별시 마포구 성산동 160-7,서울특별시 마포구 월드컵로36길 52 (성산동 1층일부),서울 마포구 월드컵로36길,3940,스타반점,U,2020.12.3 22:04,한식,
1,영업/정상,영업,,121807,서울특별시 마포구 노고산동 54-96번지 ,서울특별시 마포구 신촌로12다길 29 (노고산동 수빌딩 1층 101호),서울 마포구 신촌로12다길,4057,스타양고기,U,2019.7.13 2:40,한식,
1,영업/정상,영업,,121875,서울특별시 마포구 용강동 51-8번지 ,서울특별시 마포구 토정로 320 (용강동 3층일부),서울 마포구 토정로,4165,스테이크바이앵거스,I,2018.8.31 23:59,경양식,
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 405-8,서울특별시 마포구 독막로7길 62 12층 (서교동),서울 마포구 독막로7길,4048,스테이크슈퍼 홍대점,U,2020.12.7 22:09,경양식,
1,영업/정상,영업,,121825,서울특별시 마포구 망원동 431-34번지 ,서울특별시 마포구 망원로3길 35-1 1층 (망원동),서울 마포구 망원로3길,3957,스텐다드블랙,I,2018.8.31 23:59,기타,
1,영업/정상,영업,,121904,서울특별시 마포구 상암동 1650 상암JTBC빌딩,서울특별시 마포구 상암산로 38 상암JTBC빌딩 1층 (상암동),서울 마포구 상암산로,3909,스템커피 상암JTBC점,U,2020.11.1 23:09,기타,
1,영업/정상,영업,,121849,서울특별시 마포구 성산동 515 월드컵주경기장,서울특별시 마포구 월드컵로 240 월드컵주경기장 지상1층 (성산동),서울 마포구 월드컵로,3932,스템커피 상암월드컵경기장점,U,2020.11.1 23:06,기타,
1,영업/정상,영업,23330262,121818,서울특별시 마포구 동교동 182-4번지 지1층 ,서울특별시 마포구 와우산로 171 (동교동지1층),서울 마포구 와우산로,4056,스튜디오써니마즈,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,23228413,121824,서울특별시 마포구 망원동 436-18번지 ,서울특별시 마포구 방울내로 65 1층 (망원동),서울 마포구 방울내로,3960,스트렁큰 국수&포차,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121110,서울특별시 마포구 신수동 462 신촌숲아이파크,서울특별시 마포구 광성로 17 지층 114호 (신수동 신촌숲아이파크),서울 마포구 광성로,4094,스파게티스토리,I,2020.10.31 0:07,경양식,마포 스파게티스토리' 검색시 홍대점이 더 상위에 뜸
1,영업/정상,영업,,121838,서울특별시 마포구 서교동 358-70번지 ,서울특별시 마포구 어울마당로 100-3 (서교동 1층),서울 마포구 어울마당로,4040,스파게티스토리 홍대점,U,2020.1.22 2:40,호프/통닭,
1,영업/정상,영업,,121842,서울특별시 마포구 서교동 468-8 이지스빌딩,서울특별시 마포구 잔다리로 109 이지스빌딩 1층 (서교동),서울 마포구 잔다리로,4003,스파다,U,2020.12.6 0:04,경양식,
1,영업/정상,영업,,121883,서울특별시 마포구 합정동 413-2번지 2층 ,서울특별시 마포구 양화로6길 28 (합정동2층),서울 마포구 양화로6길,4046,스파카나폴리,I,2018.8.31 23:59,까페,
1,영업/정상,영업,,121819,서울특별시 마포구 동교동 201-48,서울특별시 마포구 월드컵북로4길 30 (동교동 1층),서울 마포구 월드컵북로4길,3992,스페셜던스,U,2019.12.8 23:02,일식,
1,영업/정상,영업,23331775,121840,서울특별시 마포구 서교동 396-33번지 ,서울특별시 마포구 양화로6길 49 (서교동 1층),서울 마포구 양화로6길,4047,스페인야시장,I,2018.8.31 23:59,까페,
1,영업/정상,영업,,121896,서울특별시 마포구 서교동 442-30 charis 빌딩,서울특별시 마포구 월드컵로14길 19 charis 빌딩 1층 (서교동),서울 마포구 월드컵로14길,3996,스푼필라프,U,2020.12.5 23:09,기타,
